sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
1992-01-04,0.37303191272499703,0.2750595283330881,0.08393831919697448,0.6642006889753915,0.6016520904566391,0.7691842530513249,0.748974700395344,0.7602980571524753,0.9405324531032377,1.843950312808218,0.623169373609489,0.9514390345130241,0.7948991644378456,0.669852269455129,0.18414691484363033,0.5501071461344154,4.218444307927083,0.6286958810015619,0.24450000000000216,-104.0,-0.009558765000000025,0.1855585883483002,0.2384073496804362,0.0,0.29999999999999716,-3.458901758220634,0.7114935741887152,-2.086702335196655,-3.2088314551501185,-1.1928570865274324,-2.654240155737675,0.1429395056055327,0.022594274706833062,-0.6929364605194444,-0.39028670530250054,0.15459629669596353,0.08021658908035079,0.26296581990710166,0.1737962155957007,0.040704643152622566,-0.2292927229200714,0.13488176502374216,0.16849203649194067,0.12815722371364302,40.5,0.0,40.8,7.002155954403621,4.812184355372417,5.4680601411351315,6.16541785423142,5.572154032177765,6.960347729101308,4.770684624465665,5.493061443340548,6.052089168924417,5.5909869805108565,0.1647128124282915,3.6364668595883387,1.0403509578768677,0.19392537702831447,0.3350988101734842,0.0,-0.48019107805989947,-0.23810420954877287,-0.3397534940982716,-2.067478147536228,-13.043494193091654,-110.3202846975089,-0.1029471041787744,0.5801004919366193,-0.44933954548538324,-0.0011732510000000002,0.012273402325213567,-0.06808405548799357,-0.00037116900000011555,2.3430646910816755,-0.25,-0.2599999999999998,-0.29000000000000004,-0.3099999999999996,-0.33000000000000007,-0.16999999999999993,-0.05999999999999961,-0.019999999999999574,-0.03999999999999915,0.31,0.02,0.14,0.57,3.05,3.75,4.6,5.48,-0.3991882825211235,0.6603299218353231,0.5081050052004876,1.8848966269718215,-0.4537441613953669,-6.674785426596941e-05,0.08274721200320911,0.08760376539864723,2.5575877585348294,7.196859185577065,-1.1821280514599408,-0.14466127765677683,-0.6867618786174923,0.07804953342569476,-0.057332481796468215,-0.23452754081141336,-0.17100635722258062,-0.0011052149123891297,-0.0008245548305474415,-0.0008650556448053237,-0.07404091111862243,0.027875783632769213,0.26087630037769927,-0.2155709666926242,0.07772840365403155,0.08301359507689732,-0.5835701533973392,0.17589934612267655,1.2000000000000028,3.714687445322795,-0.5843294075837946,0.13497755703619774,16.1885
1992-01-05,0.5328848075457415,0.5492974603850342,0.5145885308078135,-0.873849515818037,0.5467422594538363,0.3247479792892527,0.5463626209996519,0.5809143781354109,0.647050291296658,3.0745049121908785,-0.21823900062578616,0.7967636909959275,0.044973474736798025,1.0723475290133955,-0.49022617648821765,0.5841397715593999,-2.4128044075138355,-0.8563991315780228,0.26489999999999725,94.0,-0.0005379349999999894,0.21722152626377778,-0.04307414308932778,0.1999999999999993,0.40000000000000213,3.605336108592816,-1.176693912158111,9.560058201342336,5.635293655113216,12.54992209272583,-0.20343452238336113,0.12248865288171373,0.013554114824110286,-0.4375665356047165,0.0434404872166283,0.023762846900865497,0.020044097080429424,0.029175784306190167,0.1503794471803488,-0.04975236991739962,-0.20622411095310156,0.015581542136722248,0.1682086182984932,0.0746826024256464,40.4,0.20000000000000018,40.9,7.101675971619444,4.820281565605037,5.700443573390687,6.2166061010848646,5.66988092298052,6.962243464266207,4.8283137373023015,5.552959584921617,6.037870919922137,5.537334267018537,2.271459930208053,1.0803486726711498,2.421269939348214,0.19119974000947337,-0.05360420964333201,-0.010000000000000009,-0.03721341895799313,0.09110303241168793,-0.2463257670505925,1.1671363762063791,7.84424978501006,-103.37301587301586,0.12854804084714289,-0.6632390827250312,0.3654471724951591,-0.0008250640000000004,1.8000534676342106,1.269435144741049,-0.053946281999999623,3.769802632538788,0.08999999999999986,-0.16000000000000014,-0.1200000000000001,-0.1200000000000001,-0.10999999999999943,-0.08999999999999986,-0.09000000000000075,-0.05000000000000071,-0.08000000000000007,0.06,-0.19,-0.07,0.37,2.87,3.57,4.46,5.31,-1.2378390537990391,-1.9069711792736754,-2.094961232320447,2.9670441520780133,0.980523254881252,0.2443326680650948,0.32996488846190886,0.17451797113716694,1.1932337122534165,-3.3948779334859847,-0.8900005129106603,-0.000463146053419905,1.1442558939616099,-0.24028297155931355,-0.16228346695932316,0.15558130469068843,-0.08514042048055614,-0.06716992375572772,-0.0008198397110525946,-0.07398613527671571,-0.00048232764884303947,-0.1382393095459733,-0.0040917409776852764,0.09755565509834696,-0.2552953966591609,-0.2514315837886194,-0.07264802353659228,-0.08899763518828152,2.0,-5.29414403549282,0.020678661608819482,0.41080164911289074,14.728
1992-01-06,0.417254210091933,0.4447193408401162,0.2695897486069576,1.0486644041847626,0.2803833136656664,0.05969464073487529,-0.23992040143099302,-0.3048950317956489,-0.4840707852582504,-1.3986105688455375,-0.15763874976855163,0.2515863067007462,0.43830972249940814,0.22221657163674635,1.098176270502016,0.33465721001046944,-4.02581745997157,-0.3830762827334411,0.06090000000000373,-36.0,-0.012462956000000025,0.26502677471267333,0.037163104222592835,0.20000000000000018,0.3999999999999986,2.9129673182213267,0.750405522382902,8.725331442578899,9.655473503652967,8.035283327689058,0.32290884961767574,0.06348768414206063,-0.16729594931206293,-1.0613210896157632,-0.4570690294832147,-0.05347434844154009,-0.13035850429616858,0.05832604423154919,0.12244993790258007,0.013571283185598304,-0.1475637497110327,0.04984462599022521,0.1374150914758232,0.04798080859735876,40.3,-0.10000000000000053,40.8,7.0431599159883405,4.74493212836325,5.62040086571715,6.135564891081739,5.676753802268282,6.963189985870238,4.804021044733257,5.488937726156687,6.07993319509559,5.545177444479562,1.0921089822973684,-2.403435938463261,-3.7075424023802483,-0.5085330366004115,0.6641568734522707,0.0,-0.3294361644322841,-0.12076031739987059,-0.44079249108746055,0.3548608303084677,4.650321893376441,-98.76796714579055,0.17075898326206485,-0.33728911874382206,-0.2723742644157312,-0.0010140200000000044,-1.5891863828300323,-1.8012577310866362,0.04757642099999959,-0.19306958301972266,-0.06000000000000005,0.040000000000000036,0.03000000000000025,0.020000000000000018,-0.020000000000000462,-0.20999999999999996,-0.1299999999999999,-0.05999999999999872,-0.08000000000000007,0.16,-0.1,0.01,0.41,2.72,3.5,4.46,5.29,-2.2243147881988,-4.507399457363359,-3.055673062948383,2.4888038940530266,-0.25886198748105715,0.08001083120907637,-0.0016963142822845612,0.172692660727769,-0.9300488220080894,3.2430908055577135,1.4143848209918097,0.07094191435532693,-0.3070205623978417,0.1577853646252514,0.05095914913333388,0.15449458671499272,-0.0002858190179644282,-0.0006989460329620556,0.0703338953557342,0.07248445178218432,0.07237953218073301,0.04612270194037649,-0.4109123794978409,0.31886414872843716,0.023712322997138102,0.2500345474614196,0.7956642338094788,-0.0882977751192282,1.2000000000000028,4.562073068633765,0.8812460133741595,-0.0874169342788278,14.7531
1992-01-07,-0.0796463212347831,-0.13464157301523727,0.3342030430385279,1.330298316596057,0.708001541464931,0.8938367534931047,0.995847001854866,1.1267620779297438,1.2943610207580392,2.6145976482983,0.8226080447955475,1.014121957498837,0.7649175299620836,1.1363483209211545,0.02159172221016803,0.8924543461779066,0.9577403680328445,0.3292481688780491,0.5079000000000065,-20.0,0.0035373230000000366,0.08092692896006781,0.24796328681073732,-0.09999999999999964,-0.09999999999999787,-2.300273935470898,0.815462770936648,-3.9071708821238005,-7.6215050799406825,-1.2166738759878726,5.573119352366618,0.07539675599446127,-0.10866613402917835,-0.46067866928449774,-0.30587745063250793,-0.04161093833268126,-0.20088395666668646,0.1893250401675317,0.12230018138765786,-0.18110205520276423,-0.3649243134072222,-0.13947166662102717,-0.030520372585307598,0.29271688587488853,40.3,0.0,40.8,7.037905963447182,4.812184355372417,5.598421958998375,6.156978985585555,5.6131281063880705,6.9930151229329605,4.859812404361672,5.529429087511423,6.089044875446846,5.58724865840025,-0.3820086290438951,-0.1988396248062685,-1.0538903571204017,-0.9268694765840024,0.565285347422595,-0.010000000000000009,0.5502079097070123,0.16785474828591163,-0.2687229018534687,0.199903178747185,-0.8200042259580709,-99.59432048681542,-0.10927558931950188,0.17835474120051487,0.5742160797809426,-0.00011537699999999984,1.6470274660708384,1.0731488163834513,-0.043680042999999724,2.856792313279266,-0.5099999999999998,-0.48,-0.4500000000000002,-0.4900000000000002,-0.5699999999999998,-0.6400000000000006,-0.41999999999999993,-0.15000000000000036,-0.21000000000000085,0.19,-0.04,0.03,0.35,2.59,3.59,4.82,5.59,-2.363000335446408,-6.546526622264515,-0.7548394243188206,3.318794833514249,-0.30145727066606953,-0.48707962002874083,-0.4110157861828334,-0.4358060199588287,-1.2877840176491517,-9.419985783006224,0.9344016035538694,-0.0008151649206311617,0.07395371728202704,-0.0015647654871386862,0.05022639527618722,-0.2332498123863047,-0.00028485504088848757,0.06502935129217846,-0.07216150319990788,-0.0008512300006202622,-0.07349677542034527,0.15159212561739466,0.36129220445406673,-0.23336870584964586,0.26484452951702764,-0.41691028259021046,-1.518733183124077,-0.0003072482158472667,-3.8000000000000114,-0.35230901468832343,-0.854377882357582,0.21674949182237668,13.3036
1992-01-08,0.3864540234024716,0.3805386489387885,0.24683969724206278,-1.6035602751012235,0.3241242387895582,-0.5491921852229353,-0.10627902969710945,-0.11196515547728936,0.03686747029716386,-0.8639055004165286,0.3587797507979218,-0.4825332878675592,-1.1118620015188263,-0.51709818822534,-1.4174302979464315,-0.4902331681822858,1.3555777200063623,-4.830020664092505,-0.5981000000000023,68.0,0.008828804999999995,0.03888387767911894,0.09514227855138557,-0.10000000000000053,-0.10000000000000142,-0.058190283864867354,0.28208763416417426,-0.9731760386147315,1.0681009420333787,-2.430426992605028,-8.370081142662933,0.11298865344695486,-0.13599893297033816,-0.6950218280528553,0.24041099984923875,-0.21427304192531693,-0.15092823713249715,-0.306011167759479,0.17626428070141031,-0.07706780080898312,-0.16613599280237423,-0.11156144252169042,0.18298266770759852,0.3501329836932854,40.3,0.0,40.8,7.111512116496157,4.709530201312334,5.783825182329737,6.169610732491456,5.7430031878094825,6.980075940561763,4.820281565605037,5.537334267018537,6.052089168924417,5.605802066295998,-2.5341174509543762,-1.7934563279201399,-3.8359148128755294,-1.0279136765287689,0.12572417194984808,0.020000000000000018,0.13515558807633,0.12953915371625158,-0.07040066550212387,-0.30077422778607144,0.19577282111136185,-99.19191919191918,-0.034639278010484276,0.27573703712979736,-0.03600022928846869,-0.00041303199999999374,0.6914959485198935,0.7607087519926559,-0.01489465000000001,1.4054941730232695,0.04999999999999982,-0.06000000000000005,-0.08000000000000007,-0.06999999999999984,-0.1299999999999999,-0.2400000000000002,-0.25,-0.1200000000000001,-0.1899999999999995,0.08,-0.17,-0.09,0.17,2.3,3.29,4.65,5.35,-0.9473190466732007,-2.896109373921052,0.2770984750106287,1.33124651258687,-0.14267133467868454,0.16214026019785166,0.0,-0.17368650679081554,-0.8897735419864716,0.8941073736782545,0.5408641374993195,-0.07180804806976582,-0.7550600027134813,-0.31601812693349274,-0.05495839985805162,0.07695102151474842,-0.0002838959321849188,-0.06658856503278798,-0.07155116892905156,-0.0008462845728196555,0.07201469326441057,-0.1955808028490047,-0.06834942622626627,-0.03221297712583393,-0.28596580907152,0.49909964525554074,1.1575374097157365,0.08699195471391086,-0.5,-0.6336428604267752,1.1633756389995753,0.04216351887817993,14.4223
1992-01-09,-0.3826257962034063,-0.49527018974817594,0.6494441137404827,1.3807835595688545,0.948998818484803,0.3165745837560685,-0.050004006887682806,-0.1837699683844285,-0.4312105063198679,-0.3482111231928542,-0.46030803295993294,0.4192525540582359,0.783341420750272,-0.05844460544479624,1.3061830756312176,0.14835784743469915,-0.5958008489781896,2.857926606954564,-0.08010000000000161,-91.0,-0.009119101000000018,-0.08712089352123087,-0.08924587830190234,0.0,0.10000000000000142,-0.23310033864767377,1.4680445404215092,-2.1178258709744213,-7.7997434580033165,1.8164935412540828,2.378175656248871,0.03029232112830016,-0.10893247264540662,-0.8672502655031167,0.06546645078326918,-0.1311710180921466,-0.18141508704605513,-0.05839416224340255,0.06558773169249577,-0.013606367800989005,-0.20409181305307555,-0.007806157501022426,0.243457210938125,-0.2863811885148948,40.2,-0.09999999999999964,40.7,7.078341579557671,4.8283137373023015,5.579729825986222,6.257667587882639,5.6131281063880705,7.01571242048723,4.844187086458591,5.568344503761097,6.102558594613569,5.627621113690637,2.67446384025245,0.2488368168805266,3.3834020851388757,-0.6950889591580633,0.16654082193596764,-0.020000000000000018,0.38410915420250547,0.19351102891995708,0.12420304652058789,0.5447092913797746,1.756673830493094,-97.1943887775551,0.528622619268404,0.1273093061509023,-0.2301902484698637,7.997299999999707e-05,0.13151446761119345,0.544473329149664,0.0016787659999999427,0.4325308807680006,-0.07999999999999963,-0.13999999999999968,-0.21999999999999975,-0.25,-0.29000000000000004,-0.21999999999999975,-0.16999999999999993,-0.03000000000000025,-0.030000000000001137,0.02,-0.31,-0.26,-0.04,2.16,3.2,4.7,5.4,0.8369288713425682,-1.4449097803415163,-2.9213455443210634,-5.1147061112720715,2.6356572891897576,0.16174666261656867,0.3276006205900295,0.26045440811302,2.9537288716412924,4.450194255368567,-4.313413346949435,-0.0004539815315673934,0.2262726513928115,-0.07877117382495413,-0.0022087789693259197,-0.000535838198256755,-0.0002829416597016632,-0.0660679338110981,-0.07109719195028674,-0.07317411583160904,-0.14545334815974087,0.02950040997298231,-0.16307696699700003,-0.13464213678071602,0.13348104518460246,-0.6650740978265901,-1.0868810680954688,-0.3494214766218917,-0.5,-0.8749733935578874,-0.7363930993170342,-0.8115783884782957,14.2585
1992-01-10,-0.4923002153487843,-0.5799703965912784,0.3370976145783189,0.4039263370938073,0.7205383721270664,0.6824927428834116,0.7826856332370902,1.0142967062177988,1.3228416717334213,2.1403126997677546,1.032188851854432,0.368009238484035,0.5549625093684618,1.28358736394949,-0.4061736810900385,0.5772035340376291,4.8697570048964245,4.021149956157988,0.2703999999999951,55.0,0.01774790399999998,-0.3703318113634779,-0.07752330300458965,-0.2999999999999998,0.7999999999999972,-2.1227212130572326,-9.150065138765662,0.02853474124080435,-6.066949001610578,3.8564592986855217,-9.87212667313937,0.1650695042156869,0.03632401057007684,0.28435245387044006,0.34843240826116784,-0.05968011635708592,-0.1514310521066875,0.07298737642464914,0.1976535043219485,0.07254591113898812,-0.003967073292265866,0.13651985753568852,0.12150669781672008,-0.005311097539539844,40.3,0.09999999999999964,40.8,7.126087273299125,4.859812404361672,5.726847747587197,6.251903883165888,5.666426688112432,7.0317412587631285,4.7535901911063645,5.537334267018537,6.184148890937483,5.6240175061873385,-2.0802420329989246,5.386968782140045,1.6737968542882342,0.5282953138792124,0.04844671590387151,0.010000000000000009,0.1186303308728931,0.05729455751808388,-0.028966915846684316,-0.38561164863430974,0.5028339606195864,-96.68615984405457,-0.4530735025571886,0.018259349433158434,-0.3718152290596244,-0.00035590299999999075,-1.4392893287619835,-2.0944781859328465,0.0421213960000002,-1.6397857109881286,-0.1200000000000001,0.08999999999999986,-0.050000000000000266,0.08000000000000007,0.11999999999999966,0.21999999999999975,0.16999999999999993,0.07000000000000028,0.22000000000000064,0.23,-0.24,-0.06,0.2,2.5,3.49,4.89,5.74,2.4784938711260196,3.0515543925950546,-1.1745202644235953,-11.076063436931028,1.847852237807579,0.16057221737808547,0.08039668140149558,-0.17361115471761224,-2.0639553296548208,-3.5345061836137504,-1.7682665323700775,0.2114872703040227,0.30228617120142687,0.8624122444097715,0.10122446273248542,-0.0005333660465289825,0.08350519327304795,0.3254543524874087,0.35203728930373046,0.14382894529028079,0.216318981085184,0.1891640516180182,0.28232547393445273,0.019582998458744783,0.23848634989631634,0.5814993021580062,1.3770534597710604,0.2618182427375437,-2.299999999999997,0.07913672761930002,-0.7438822735515771,0.15953776132215935,17.4786
1992-01-11,0.21782806401020594,0.44642931286862364,0.1707347232636991,0.1702709445202899,0.2212934269193667,0.3819136779387833,0.2565771515123494,0.31708932092806563,0.16951006595551377,0.8490958103996249,-0.07386231557289236,0.7151487067749596,0.5411962611727716,0.6303520633563764,0.4492929852094818,0.36120457271966444,0.03485450202953544,-1.5547080932071466,0.10670000000000357,98.0,0.004839526000000038,0.3236286635008412,0.20883866388334837,0.10000000000000053,-1.0,-1.1689028640045507,10.562663993943566,-3.1297831308105373,6.924709800414597,-9.658720269063181,-4.203037386661634,0.13185969842997025,0.06353528691160903,-0.08354917354589375,0.1303497903442974,0.04177982095452393,0.0605999412545799,0.014591084872961346,0.14913048237179538,0.022659808394998038,-0.03372647858093103,0.04520549089868098,0.18198367169866003,0.06902227569671737,40.3,0.0,40.9,7.101675971619444,4.727387818712341,5.58724865840025,6.251903883165888,5.752572638825633,7.0192966537150445,4.897839799950911,5.560681631015528,6.104793232414985,5.62040086571715,2.4947725411200494,-4.018701760429799,-4.942643760595011,-0.860732515011442,0.2322421814625386,-0.010000000000000009,-0.3880894946186153,-0.3162494708035979,-0.20300369478043478,0.8963221322845882,-0.09083393981610399,-96.98113207547169,0.2661915991715169,-0.18104143507065018,1.0582187216905403,0.0001307509999999984,2.475765112572681,2.6057711706473086,-0.07423452900000038,2.025433050758174,-0.010000000000000231,0.33000000000000007,0.27,0.2999999999999998,0.38000000000000034,0.4400000000000004,0.28000000000000025,0.10999999999999943,0.120000000000001,0.57,0.04,0.25,0.59,2.95,3.78,5.01,5.87,4.207256498972267,8.12329756243184,2.2158451412000346,-7.9357279052233,1.7591093162313831,-0.483936738975288,-0.5709965230845881,-0.17361115471761224,-0.2922554442601921,-5.425255333575629,-0.6649633935736254,-0.14243994314462327,-0.07584220968048783,-0.39512167447055546,-0.054632364956574975,-0.15390517415836413,0.08287601255991817,-0.1322428784969354,-0.14247931721973472,-0.07316443786056226,-0.07316443786056226,-0.1560587411177039,-0.0188462226538455,-0.022671953836184144,-0.2353593891362138,-0.16652609843483823,-0.5082686075456699,-0.00030404216455615085,12.0,-0.5898494799184917,1.2095467636260793,0.2623362131470408,14.594
1992-01-12,3.580077472591725,4.012112392292444,0.6558310718103755,1.5446293887103835,1.2217246594131481,0.14552241374046204,0.3266814596750045,0.27412064361751476,0.01978328962035647,1.0072576575574033,-0.33756193365919174,0.9075453725174043,-0.08585007982437887,-0.29952515889357656,-0.48007423730238585,-0.054719563608873756,3.715522141275507,-1.1785850430621636,-0.21469999999999345,3.0,0.000577150999999998,0.08793945974225892,0.10173496818577377,0.0,1.1000000000000014,-3.9353371936995174,-5.774219089396038,7.210841349505337,12.683643345109896,3.1623188430511817,-6.633447382034241,0.20385689545978636,0.15413213079042976,-0.10035123772400567,0.5197066699649255,0.06561875738775313,0.030286204865248578,0.11665209838422896,0.21641684130830896,0.09058792176688257,-0.1608531519561751,0.08957119366357347,0.25724459975418057,0.19618766068898452,40.3,0.0,40.9,7.112327444710911,5.043425116919247,5.6240175061873385,6.274762021241939,5.575949103146316,7.069874128458572,4.859812404361672,5.634789603169249,6.169610732491456,5.666426688112432,-0.4498663867192221,2.9834696895960633,7.595863171794548,-0.23658111608160226,0.7157643942544922,0.0,-0.28678412336384795,-0.1313742091966219,-0.190950659930067,-0.057009187809420325,0.4458494601160101,-96.52014652014651,-0.07898525175100701,-0.059689994446276984,-0.46795068558243,-0.0034745510000000063,2.9822357307023317,2.667249078530176,-0.08680585699999988,2.2564039663862,-0.16999999999999993,0.009999999999999787,0.0900000000000003,0.020000000000000018,0.029999999999999805,0.040000000000000036,-0.10000000000000053,-0.11999999999999922,-0.15000000000000036,0.75,0.3,0.44,0.79,3.16,3.85,5.06,5.89,0.2973604361252491,-0.5050870085420378,0.1297994824883908,1.5725842305464144,0.4015911535261124,0.16109545776341605,0.24453204256849048,0.17361115471761224,-0.8853832881223767,1.7017509519513307,3.851462416626905,-0.14124184136683482,-0.07550002077136853,-0.3120110356331196,-0.10499757645332508,0.07659882756181347,-0.33444847228469854,-0.13071106146593792,-0.14099013365340696,-0.07253722115843075,-0.14429897522481028,-0.022478597886887997,-0.5387137339132764,0.1791499363324789,-0.0040143725497543414,-0.08295290875968142,-0.07238373873228454,-0.00030298462578848273,5.700000000000003,0.3517330216265435,-0.3016533488615636,-0.03636146792818096,12.7813
1993-01-01,-2.791978199498324,-3.5147522436538736,-0.14363715922121045,0.2501651280324424,1.1504579623768052,0.4012644888407024,0.4065513458337833,0.48731284048759704,0.5800761498663931,1.525998296328801,0.23365142588556154,0.3618768241020476,0.3941568481070412,1.5000685117812829,0.7804108339126259,0.9439003707880644,-6.173471112818341,0.12320563628875902,0.6002999999999901,-70.0,0.00033171399999998297,-0.11986582690965975,0.06552639772081648,-0.10000000000000053,-0.6999999999999993,3.3912004218525027,-4.068608494521619,-8.723550010886783,-14.479023706769478,-4.476132586794357,1.9281929549450183,0.2663068843666849,0.25786618826533214,0.16719615999907234,0.731658095004839,0.13110848123591978,0.15129358879644172,0.10195907954866357,0.2684381377436651,0.2667572509855276,0.04768717305445591,0.2876424646350628,0.25658454949386567,0.12176078160663906,40.5,0.20000000000000018,41.1,7.098375638590786,4.867534450455582,5.713732805509369,6.320768294250582,5.3981627015177525,7.0707241072602764,4.955827057601261,5.638354669333745,6.184148890937483,5.594711379601839,2.035413149215337,-3.5875426544363265,-8.258364927089268,-1.2088824292264988,0.021892793589906034,-0.010000000000000009,-0.3664987379489837,-0.11110626825470149,-0.5165601988285751,-2.0316757854029532,-4.480257025518952,-101.06194690265487,-0.09003875683886164,-0.28512205789015255,0.043629553860480286,0.002515169999999997,-0.0941587218050266,-0.8950634445325178,0.010328186000000183,-1.8578200887372276,0.10000000000000009,-0.41999999999999993,-0.2200000000000002,-0.21999999999999975,-0.20999999999999996,-0.25,-0.16999999999999993,-0.07000000000000028,-0.14000000000000057,0.23,-0.02,0.12,0.48,2.81,3.58,4.89,5.65,1.4407918821869536,3.8289780692308706,0.7647985892681675,-1.1999495366172341,0.4234636189979851,0.08035335168834479,0.0813336640369755,0.26030383461623785,1.5717279123702355,2.9798639914008884,0.09144917335870417,0.21010748169265625,-0.07532957041718191,0.07718860602983213,0.15118832136007399,-0.00023487645215425346,0.0,0.12819743657166427,0.06931921284962783,-0.000463146053419905,0.14306036207933914,0.07025704721943526,0.5775298766927506,-0.2620297722756071,0.10445722801284418,0.1650843894434484,-0.14398850579877553,0.17300833608842048,-1.7000000000000028,0.351429588958041,-1.4368896488411664,-1.1309167845040768,12.584
